1.230562e-01  1.138986e-01  1.138986e-01  1.138986e-01  1.138986e-01  1.138986e-01  1.138986e-01  1.230562e-01  3.705629e+00
1.330669e-01  1.207117e-01  1.207117e-01  1.207117e-01  1.207117e-01  1.207117e-01  1.207117e-01  1.330669e-01  3.911298e+00
1.415154e-01  1.262988e-01  1.262988e-01  1.262988e-01  1.262988e-01  1.262988e-01  1.262988e-01  1.415154e-01  4.078907e+00
1.487729e-01  1.310349e-01  1.310349e-01  1.310349e-01  1.310349e-01  1.310349e-01  1.310349e-01  1.487729e-01  4.220244e+00
1.551898e-01  1.351453e-01  1.351453e-01  1.351453e-01  1.351453e-01  1.351453e-01  1.351453e-01  1.551898e-01  4.342363e+00
1.609402e-01  1.387760e-01  1.387760e-01  1.387760e-01  1.387760e-01  1.387760e-01  1.387760e-01  1.609402e-01  4.449813e+00
1.661483e-01  1.420274e-01  1.420274e-01  1.420274e-01  1.420274e-01  1.420274e-01  1.420274e-01  1.661483e-01  4.545705e+00
1.709356e-01  1.449711e-01  1.449711e-01  1.449711e-01  1.449711e-01  1.449711e-01  1.449711e-01  1.709356e-01  4.632257e+00
1.753671e-01  1.476604e-01  1.476604e-01  1.476604e-01  1.476604e-01  1.476604e-01  1.476604e-01  1.753671e-01  4.711104e+00
1.794765e-01  1.501357e-01  1.501357e-01  1.501357e-01  1.501357e-01  1.501357e-01  1.501357e-01  1.794765e-01  4.783489e+00
1.833022e-01  1.524285e-01  1.524285e-01  1.524285e-01  1.524285e-01  1.524285e-01  1.524285e-01  1.833022e-01  4.850379e+00
1.869078e-01  1.545637e-01  1.545637e-01  1.545637e-01  1.545637e-01  1.545637e-01  1.545637e-01  1.869078e-01  4.912537e+00
1.903074e-01  1.565617e-01  1.565617e-01  1.565617e-01  1.565617e-01  1.565617e-01  1.565617e-01  1.903074e-01  4.970579e+00
1.935234e-01  1.584389e-01  1.584389e-01  1.584389e-01  1.584389e-01  1.584389e-01  1.584389e-01  1.935234e-01  5.025009e+00
1.965891e-01  1.602092e-01  1.602092e-01  1.602092e-01  1.602092e-01  1.602092e-01  1.602092e-01  1.965891e-01  5.076244e+00
